id,name,rating,posts,likes,comments,r_shares,r_comments,r_likes,r_commentLikes
842373069205484,Dani El,6244,21,2233,182,2,125,222,300
1314005681949549,Tommy Le Duc,2097,13,365,38,0,79,451,49
1145419252142928,Robbie Bates,271,1,97,17,0,2,2,11
806527366148868,Muhammad Aiman,355,1,40,53,0,15,11,44
912585798827150,Anton Malm,381,0,163,13,0,0,0,16
922296657840855,Nikola Harapov,1304,0,652,0,0,0,0,0
10152227963018269,Matt Miller,1168,0,548,18,0,0,0,18
10205754889461371,Omer Itzhak,4074,9,892,113,0,138,677,138
1008464589237537,Nick Vince,1187,4,343,41,1,19,111,75
1049708741754374,Felix Wiesner,327,0,113,25,0,0,0,26
856840471091844,Mohamed Koraichi,1549,2,463,130,0,22,20,117
10208261931007113,Floo Beck,698,3,212,31,0,16,45,28
999696583442760,Ben Delathière,706,5,269,27,0,3,21,11
10153176122578481,Arif Algharib,2624,0,1312,0,0,0,0,0
1194773677214279,Pavol Sárený,1772,0,870,8,0,0,0,8
10203434850465447,Samuel Olaechea,101,3,5,5,3,11,8,0
10206029594687181,Jacob Hinga,5514,29,871,500,5,226,355,719
10209048773160601,Gabriele Gube Bessi,270,1,91,18,0,1,3,20
769918216451810,Mansur Jandi,1436,0,635,44,0,0,0,34
10206003292618125,Matt Hires,409,0,188,7,0,0,0,12
1063141560398528,Dawid Gołąb,155,1,66,5,0,0,0,3
10207381742995046,Alex Fong,2083,13,4,192,1,87,307,555
212985242405253,Shenron Dushyant,29,0,5,6,0,0,0,1
933452746720358,Tanweer Gafoor,44406,342,1074,2558,137,4450,7463,4050
10209388749020865,Willie J. Boston II,1746,3,744,53,0,3,16,43
1264785743535400,Francesco Vetrano,3248,18,280,27,23,158,964,23
261440807524365,Shana Ventura,129,0,61,2,0,0,0,1
1639164036304266,Sandis Kronbergs,600,2,205,47,0,0,8,23
10206838439134083,Brandon Rundle,7545,1,3705,28,0,0,1,44
2002842136607043,Alex Kapper,25,0,10,1,0,0,0,2
1697138413885825,Manuel E. Labour,201,1,32,25,0,5,5,32
1160766393955385,Yuval Nachman,496,1,228,8,0,0,0,11
801753566592149,Tiyan Altair-Floater Singletary,2718,12,336,53,0,133,691,46
750745145035037,Christopher Koo,639,0,151,78,0,0,0,103
701126856684888,Maxim Kazlou,225,0,68,22,0,0,0,23
531064840385453,Kuzzi Kush Mitchell,9694,44,482,65,444,279,2817,68
1139546862746285,Marvin BlackStar Garrison,1496,4,611,47,0,16,14,37
1150516651646223,Alex Bremer,317,0,156,1,0,0,0,2
731984053613904,Goga Kratsashvili,1536,3,93,4,117,15,404,2
10207470999950772,Otmane Tahri,3346,24,696,160,2,88,455,172
10203809461596199,Jahaad Simerra,10803,38,1432,291,2,271,2758,539
977783708923377,Chris Bould,477,0,220,9,0,0,0,10
10208568971811010,Dillon Taitano,6876,31,1130,308,1,289,1040,586
619595241514893,Rick Terry,737,1,164,8,0,2,183,8
836375223157611,William Schlageter,3032,14,460,244,1,121,296,351
10208628954062838,Que Scott,12928,45,2518,587,0,718,1577,598
10153700944240853,Kenneth Svenning,256,0,51,36,0,0,0,46
10207454785860245,Anthony LC,333,0,48,42,0,0,0,111
480692305458763,Josiah Metcalfe,1160,5,216,18,4,46,203,89
771175503017533,Quang Huy,1441,11,70,55,8,52,424,45
10153441531598153,Gianpaolo Merello Garbarino,1128,7,26,190,0,37,47,266
1013771945370181,Jonathan Makani,739,0,215,77,0,0,0,78
1267135086631305,Philipp Henke,1649,14,10,193,0,188,46,324
1005704949508189,Loïc Bogino,153,0,75,1,0,0,0,0
10206328876168612,Alen Latovic,685,0,323,11,0,0,0,6
1040450542692498,Jesus Batista,514,1,247,3,0,0,3,0
646926572115364,Łukasz Gawlik,99,0,46,2,0,0,0,1
10205829183753210,Sean Murphy,1476,8,500,60,0,11,70,83
489470864593739,undefined,2,0,1,0,0,0,0,0
608822659281949,Fifa Sofy Gaijin,34,0,17,0,0,0,0,0
1112899585440809,Ibrahim ElkhaTeb,36,0,18,0,0,0,0,0
1707371102831074,Lqm Cương Dollar,36,0,15,1,0,0,0,3
10209244872099296,Raymond Trinh,45,0,18,3,0,0,0,0
1093901347299096,Paolo Denis,414,1,81,7,0,6,103,2
605010739637144,Dominik Reitmaier,242,1,16,29,0,35,3,7
10209335895583627,Rodrigo Oliveira,25,1,8,0,0,0,2,0
10208050947250030,Thomas Rojek,168,0,72,7,0,0,0,3
221228621569167,Foaad Watad,4,0,2,0,0,0,0,0
10208289457224079,Mehdi Hassan,2027,19,515,66,0,128,120,80
965304773492683,Nicolò Raiti,1415,1,699,1,0,1,3,0
889654541156960,Kamil Kieszek,259,2,56,17,0,8,26,10
959296524161817,Francis Aquino,727,10,24,22,0,83,154,6
10153237633028716,Cedric Jacob Gayon,8,0,4,0,0,0,0,0
627586174075162,Karim Naanaa Litvinov,1377,12,254,145,1,24,41,216
1047035518690045,Fajar Akeru,566,0,262,13,0,0,0,3
1003766346357407,Benny Schatz,3102,8,1108,12,0,33,343,25
1770723656497465,Yuri Boyka,30,0,15,0,0,0,0,0
1278562242170314,Jeremy Denny,927,3,297,57,0,28,10,43
10207379436056878,Jessie Arseneau,2745,10,508,108,0,66,406,345
893502077436254,Huỳnh Hòa,1208,0,568,21,0,0,0,9
943998309019253,Andrew Vieira,36,0,18,0,0,0,0,0
10209087945457858,Nico Vega,63,0,30,1,0,0,0,0
1027976517247328,Dustin Nguyen,80,0,40,0,0,0,0,0
1689545131283882,Emanuel Ixtacuy,36,0,18,0,0,0,0,0
10206663504600343,Jorge Brian Saunders,893,5,361,15,0,5,35,16
947516998619725,Justin Sproles-Steinackle,24,0,12,0,0,0,0,0
1026534347377838,Beau Sherman,6030,16,2364,123,4,152,98,185
10153971804664927,Philip Kingsford,4705,13,969,34,0,150,1048,54
10154124135248921,Lewis Scandrett,1666,10,201,69,1,41,389,102
10207156349480352,Will Anton,2512,2,1075,69,0,3,39,58
1705652839690867,Aƴuub EL Ặhmadi,46,0,8,7,0,0,0,9
1067322529986170,Filip Cico Hritz,846,2,410,1,0,2,3,1
966925200052382,Eric Roeuth,1158,1,427,48,0,41,1,30
997788626970822,Tainan Bombonato,3622,35,749,60,1,102,708,43
10209628799463919,Juan Piedra,29215,115,4093,1307,6,1106,5788,1615
1138512226200181,Parker Richmond,3248,0,1601,10,0,0,0,16
10208433057088861,Janusz Komorowski,40,0,20,0,0,0,0,0
1381342995215895,Thaqif Saidi,62,0,31,0,0,0,0,0
10203521643076766,Nyall Tricking Hayford,32833,192,3083,982,9,1950,7873,1129
1519835611653791,Fabian Sanchez Manfredi,1774,2,748,34,0,16,37,44
945842535486306,André Victor Rios,1104,6,340,26,0,22,115,20
1154526451258889,Willy ZM,877,5,269,17,1,7,116,6
1036086079781431,Dimitrije Saky Šašić,44,0,22,0,0,0,0,0
10156657731170411,Xenios Drousiotis,752,1,227,24,0,14,82,15
1282105461818705,Johnny Rossano,352,0,169,4,0,0,0,2
10205854388012078,Kyle Rudolph,2031,4,134,261,0,55,14,767
10153671072118713,Jere Viinonen,316,0,139,11,0,0,0,5
10208192580765026,Kristian Tonev,105,0,38,8,0,0,0,5
1013804075334600,Irvin Garcia,210,3,30,19,0,13,9,21
10206301162226478,Adhem Taha,572,2,204,19,0,0,22,53
10154111097183415,Yoli Ltbg,18,0,7,1,0,0,0,1
1121853064503222,Sterling Gswitch Walker,30102,188,1808,813,2,1324,9218,691
1007883079292906,Sebastian Arraigada,244,0,110,7,0,0,0,3
10207279161527237,Riccardo Cocco,2707,18,527,275,0,36,145,340
10156879548510691,David Van Le,326,0,163,0,0,0,0,0
577217062447097,Piotr Siwers Zabrocki,50,0,25,0,0,0,0,0
950848064961500,Harry Sivasubramaniam,927,9,292,20,0,29,61,29
941401639314744,Reginaldo Ribeiro,319,0,146,7,0,0,0,6
1068568993201454,Otto Catota,825,4,352,13,0,8,11,16
1162638830433469,Marijus Marijus,933,7,300,25,0,17,58,56
1012989225461604,Jonah Levine,1646,3,343,206,1,20,53,157
845678378891905,Yannick Verfaillie,146,0,68,3,0,0,0,1
1086406624764660,Telmo Martins WB,382,1,180,4,0,0,1,3
10208901075665405,Brigham Kong,411,2,158,6,2,1,27,2
10156898854115454,Justin Ubay,2845,31,22,40,4,431,573,71
530951080396401,Evan Fournet,3356,12,781,200,1,145,283,129
1690514244552736,Hassan Abishaba,3857,49,492,118,18,96,911,92
1108785289143024,Samuel Laframboise,5486,14,1894,151,1,123,308,186
926140267499959,Thunderstroke,204,5,41,12,0,9,14,6
10207133567076058,Zaki,139,0,56,8,0,0,0,3
1565710753751193,Abdullah Habib ßhãtti,23,0,6,3,0,0,0,2
215186252182064,Adam Osborn,2967,20,145,26,2,84,1095,49
1264478843580015,Narimantas Skurdauskas,1023,6,146,22,5,72,185,29
1592673781058859,Colby Mobley,817,11,61,8,4,41,238,1
10203769703082804,Dalton Sensabaugh,1880,0,849,43,0,0,0,53
178056169250010,Cáo,58,0,12,10,0,0,0,4
890482037654486,Jeremy Price,4514,18,1043,232,43,72,440,374
10153788191727798,Max Valentino,5198,26,446,304,0,152,1265,278
968115063281545,Zaironi Ssrtm,18,0,9,0,0,0,0,0
504674826398952,Nukaaraq Petersen,9,0,3,1,0,0,0,0
1156119891087184,Hezekiah Ramirez,11952,71,178,676,27,902,2549,1301
10206014954802098,David Babb,5336,46,46,596,8,628,324,662
1297363510292218,Jon Hatchell,1988,13,315,75,0,167,245,77
1129248977106481,Frank Vazquez,5824,20,813,228,10,151,1210,501
10209221563524065,Genewoo Sohn,6484,67,52,791,6,245,983,947
10205890547597568,Jayden Cho,1894,4,66,101,11,35,582,126
10153617525927831,Michael Navarro,215,0,59,24,0,0,0,25
896956833757862,Carson Falupe Lucario Yamamoto,744,6,81,96,0,21,54,93
1274043682624008,Kyle Spevak,15134,93,219,1258,4,1789,1710,1654
10156241253430696,Dezminator,372,1,67,27,0,10,45,32
519012254953714,Alex Tofini,196,1,13,5,2,0,70,2
10207019866509143,Giulio Junior,800,6,65,113,1,47,10,136
552613228241461,Serge Moundou,4063,72,144,282,2,658,237,113
10207970869062605,Hayden Truelson,1072,2,136,36,15,40,212,78
1008453372578004,Alex Dejno,54,0,23,2,0,0,0,2
412002605666025,Onnell Esho,947,0,202,126,0,0,0,165
10207982169288510,Rodney RJ Hooks,240,0,70,18,0,0,0,46
265492293786398,Tricking Kendama,10741,49,1296,186,61,312,2904,358
10206950098969974,Dustin Tricker D Williams,2831,63,57,334,1,199,227,345
1264235670269072,Ian G Baggett,774,7,112,81,2,48,18,84
10153430348512694,Markus Laakso,3895,19,36,339,1,200,803,501
1266576820037494,Karel Snášel,2218,6,626,154,0,35,127,115
1097927140241383,Moataz Saber,429,1,157,23,0,4,4,21
10205722573615244,Jahn Sunny Steiner,416,5,7,39,0,30,60,50
10209092335445476,David Adkins,2327,14,420,30,8,71,515,52
1111064665610340,Freerun Vizarde,1468,2,274,164,0,2,11,390
1016327111771273,Drex Trix,557,1,40,123,0,0,2,99
10206922048302254,Luca Grasso,54,0,7,10,0,0,0,10
1011482995610550,Mŕŕ Ṩkïppeŕ,1450,13,104,38,2,61,411,50
1262393840456309,Caesar Wayne,7213,68,191,276,22,568,1799,273
10156791429710113,Halvor F. Benterud,2100,7,122,254,1,61,206,460
10153270133395886,Chris Lin,572,0,228,34,0,0,0,14
1042883595783174,Mark Aggromon Zheng,541,17,31,41,0,36,67,29
1665394540397123,Amir Firdaus,858,0,388,15,0,0,0,37
1919891691571140,Robert King Collins,700,2,261,44,0,0,2,32
1517777075191206,Aronas Trick,864,13,104,45,2,58,90,94
10205508502946562,Ryan Pham,1442,5,291,41,1,20,303,42
451081741764210,Ty Renford,20,0,8,1,0,0,0,1
588582197961208,Alexis Invencible Tricking,11,0,0,3,0,0,0,2
1092760820765155,Ignacio Di Biaggio,6077,74,223,183,9,410,1632,182
1092097620821952,Nicolás Del Campo,2093,7,793,47,3,25,109,26
222129008175693,Michael Adelaja,1685,8,15,38,31,120,499,19
10153364647335286,Joakim Hegge Holstad,569,0,132,73,0,0,0,86
1166493483369609,Yaron Yaro Neushtatel,9231,21,1162,196,6,206,2678,216
1314864751862811,Raeed Alawi,17210,60,415,485,10,892,5200,1509
1566329253659381,Guillermo Will Doyle,86,0,40,2,0,0,0,0
1065281140201449,Raul Guarna,6999,17,1105,35,9,179,1986,54
1739298402948976,Daniel Tillett,488,6,103,12,1,20,71,10
10201526552482483,Corey Fitchett,10671,57,1024,735,1,561,1604,1238
10153548596610980,Alvin Lopez,173,1,76,1,0,3,2,0
969116123152126,Adil Dahnoun,84,0,40,1,0,0,0,1
1257518717611545,Davis Tivalu,64,0,32,0,0,0,0,0
1315645741784766,Ma Thieu,2750,0,1329,22,0,0,0,26
1030570803681048,Lucas Watts,1067,0,474,29,0,0,0,32
1186658311379368,Sean Kausek,5307,19,625,107,23,289,1204,274
10208514099878778,Frank Bijl de Vroe,2646,1,1127,57,1,25,42,53
544563222387778,Max Merritt,500,0,242,4,0,0,0,4
804821609627098,Jason Fox,4290,24,746,253,2,358,271,295
1698016543806929,James Walker,10295,84,624,187,26,427,3266,149
1058359487588285,Domenico Blum,5125,34,426,212,22,284,1172,183
917667394996323,Omar Fouda,256,0,128,0,0,0,0,0
444619005742214,Arno Fanti,1915,2,854,14,0,27,33,8
774301986037623,Daniel Watson,923,4,256,18,0,13,145,8
1033753876695975,Georg Bus,7146,42,1215,353,70,184,1119,377
932821350169845,Vinny D'Agostini,4249,28,592,177,9,211,657,411
777069549096419,Macca Gregg,2507,18,602,67,2,46,390,86
822339291205145,이원택,776,3,145,24,0,16,170,11
1754103841485158,Mohamed Ellamaghi,1104,22,445,2,0,9,35,1
10205303829664536,Edward Goh,4142,1,1906,71,0,5,20,57
10207637209901744,Jason Goma,21117,70,2467,249,20,1009,5482,1015
1117103478320576,Adrien Sushiman Gaultier,156,1,45,4,0,2,20,3
2003881736504052,Sid Âmëd Trâçêûr,194,0,97,0,0,0,0,0
10207689257176801,Koh Bouckaert,6089,4,413,11,1009,41,501,49
1330978603582826,Joe Challoner,729,5,195,52,0,14,21,74
457853511077628,Adam Hall,1703,8,483,70,2,31,158,70
190524874672306,Ash Catchem,374,4,58,32,1,13,36,27
1367518819941908,Jack Wareham,9619,36,2013,248,0,238,1751,453
10209287719539452,Benjamin Cochener,741,0,365,3,0,0,0,2
10209163050261745,Daniel James Noble,4131,27,1528,82,0,44,242,78
10208431291998128,Frederik Damborg Agerskov,624,3,283,5,0,0,12,4
10207615137229655,Shaun Dibble,1919,1,849,41,0,1,31,28
981006368661262,Braeden McPherson,597,5,119,16,0,7,120,25
1080482805345281,Soko Inu,3504,47,279,192,3,241,605,190
922449727876627,Ertuğrul Kotenoğlu,72,0,33,1,0,0,0,3
1004993082891044,Austin Bradley,2285,3,971,41,0,9,67,44
1143822465668892,Ivan Romanski,761,1,327,14,1,2,21,8
1093411514037623,Cris David Barajas,1268,3,592,4,0,8,13,7
457117374472335,Tee Kanp,1285,0,631,6,0,0,0,5
1056964707680407,Scott Vadeboncoeur,462,0,231,0,0,0,0,0
463648017170218,Andrew Wawrzyniak,4391,24,1209,168,0,312,135,143
10204928291278783,Cordelia Storm,469,0,225,5,0,0,0,4
10209031903496197,Constantine Trian,797,6,97,48,0,54,87,93
972627789473288,Dominic Rubalcava,158,0,79,0,0,0,0,0
10207908731693266,Jani Myllylä,7893,42,2497,166,0,132,814,167
982718488450744,Jo-El Fitz,6422,29,781,139,26,353,1450,235
10206679853612514,Philip Dubstepnowski,9282,26,2283,562,8,121,421,1663
619206238231259,Myriam Andrett,917,0,438,11,0,0,0,8
1154619337890541,Malcolm Edward Johnson,752,4,251,28,0,14,30,44
10156707956360195,Michael Sévigny,3851,7,1593,119,0,15,34,160
10156706777410524,Darron Ta,236,0,108,5,0,0,0,5
997634633634203,Δημήτρης Κλιγκόπουλος,156,1,52,5,0,1,14,1
748025178659403,Steven Tricking Txt,1477,0,707,18,0,0,0,9
10207112086943709,Timothy Aiken,10017,44,1796,443,0,303,1733,501
10152762440182196,Andrew Lam,863,0,422,4,0,0,0,7
1036735593054044,Levi Armstrong,2914,11,587,68,2,142,471,105
469113063271069,Hassan Evans,23,0,10,1,0,0,0,0
1194374780596952,Laci Maruzs,307,0,143,5,0,0,0,6
1129567457061165,Ryan Bowman,8679,20,2359,88,5,292,1196,309
10205959016085073,Kevin Sirivongxay,6488,14,1432,147,1,122,1287,169
10206300947791775,Isaac Stovall,18,0,9,0,0,0,0,0
942667252457722,Tony Ace,1923,2,885,20,0,2,5,67
1712455395642576,Jason Hutch,18292,45,917,2324,15,1066,1261,3481
10209269398357979,Paul Tong,3213,6,919,102,0,50,345,199
1308820545801934,Lycia Edwards,25,1,4,2,0,0,3,0
897694700285808,Austin Harling,8751,42,1870,266,20,386,1177,411
1057058977649857,Laz Turrell-Poole,12499,24,3739,585,3,331,560,1021
562509530583337,Hamza Ganouni,2084,40,246,18,3,46,582,24
10204569225269336,Phteven Bergstrom,2975,10,598,272,0,39,104,588
10209278532503449,Konking Look,2860,3,1213,13,0,23,152,7
10209268552053550,Ayzee Umar,2671,13,367,44,2,102,690,46
1178164812223171,Gaboo Solis,678,3,6,2,0,20,292,1
10153584569638221,David Raden Lundgren,17,0,7,1,0,0,0,0
10204659904169433,Daniel Yulzari,2582,9,1109,28,2,11,87,20
946374038810810,Rachel de Rooy,119,1,33,1,0,10,7,1
988502494555036,Mustafa Azimi,18,0,9,0,0,0,0,0
1059712930786497,FaiZan ChauDhary,20,0,10,0,0,0,0,0
10206417874940394,Donelle Stewart,59,0,28,1,0,0,0,0
1285291821511480,Dhiego Acioli,4,0,2,0,0,0,0,0
510974995740418,Quentin Visnelda,62,1,24,2,0,0,1,1
10209119938535044,Edder Di Francis,8,0,4,0,0,0,0,0
466308160233602,Robert Michell,49,2,18,1,0,0,0,0
208368766204080,Ilyass Ilyass,34,0,17,0,0,0,0,0
588108388027118,Annael Agasseau,248,0,124,0,0,0,0,0
1148172401877391,Gavin Tu,787,0,379,9,0,0,0,2
1169969083061847,Samantha Boon,1076,5,210,28,14,40,167,37
1000698973299783,Damo Le Comte,1097,2,320,31,1,75,49,27
1109007179165159,Christopher Vallejo Milla,3150,14,161,99,1,232,842,77
10153624783824823,Christopher Craddock,115,0,45,7,0,0,0,4
10207641232102685,Faouzi Abdillahi,116,0,58,0,0,0,0,0
1226540204041566,Dylan Colby Little,253,0,122,3,0,0,0,0
1163230443717040,Rafael Matheus,39,0,18,1,0,0,0,0
800782453387973,undefined,2,0,1,0,0,0,0,0
970431016410745,Akshay Kamble,568,2,272,4,0,0,0,2
983962028348062,Jung Han Yoon,97,0,45,2,0,0,0,1
1149950268380824,Julio Cesar Cornejo Moreno,68,0,34,0,0,0,0,0
1714731682079492,Jahad Adams,830,0,413,1,0,0,0,1
1035708173157054,Steff Elghrissi,148,3,30,0,0,3,32,0
1021667244574540,Peyton Black,167,0,80,2,0,0,0,1
767228863413169,Nyjah Saib,39,0,13,4,0,0,0,1
1734578680113252,Belén Barraza,72,0,36,0,0,0,0,0
1086974644679534,Gethin Manuel,300,1,108,5,0,11,15,1
580043235495195,Egidijus Egyda,223,0,110,1,0,0,0,0
10206165768124975,Andoni Carpentier,362,1,76,23,0,23,24,19
525793850915059,Michael Filipe Sales Brito,8,0,4,0,0,0,0,0
868457103263208,Laura Fa-Hiyo,46,0,23,0,0,0,0,0
10206821663928211,Julian Bui,1761,3,401,148,2,14,62,326
1130269266994686,Andre Soares,28,0,14,0,0,0,0,0
10209085413473889,Jimmy Lemasson,941,0,439,17,0,0,0,12
1723206784630750,Ole Martin Abelsen,32,0,16,0,0,0,0,0
873431436112529,Emil Kongshaug,8,0,4,0,0,0,0,0
1210620792297375,Max Igland,2823,4,1129,61,0,52,72,62
1090650814288141,Ивайло Бойчев,317,1,122,14,0,0,3,20
993802567362060,Javelin Swift,406,2,151,0,0,4,41,0
800453110085977,Eva Scheppler,39,0,15,3,0,0,0,0
1102413206465396,Ke'Won Underwood,553,0,275,1,0,0,0,0
954741217938759,Sanad Bashir,46,0,23,0,0,0,0,0
1014726741917390,Stoyan Georgiev,380,0,184,4,0,0,0,0
10153455051859051,Marie-Victoria Fløttkjær,61,0,29,1,0,0,0,0
1185102894841109,Brandon Yang,23,0,9,1,0,0,0,2
1235577833137989,Rimgaudas Čyvas,10,0,5,0,0,0,0,0
10204535967558373,Kuba Karfík,2,0,1,0,0,0,0,0
10154157925212474,Elmer Granlund,508,0,250,2,0,0,0,2
1273565812657974,De'Sean NightFox Leigh,483,1,165,27,0,2,15,31
939247939439133,Algirdas Ko Nori Stalauskas,144,0,72,0,0,0,0,0
1171595659525026,Stav Levy,232,0,116,0,0,0,0,0
10208062947005860,Tommy Schembri,1541,18,209,53,0,91,282,37
1095601317130749,Rico Niwamo,301,0,149,1,0,0,0,0
465903300279150,Pablo Gastelum,47,0,20,2,0,0,0,1
838490176269183,Alexx Alx,509,2,200,16,0,2,4,37
968157566567266,Josh Waddell,193,0,88,4,0,0,0,5
10204121496477069,Mitchell James Cole,128,0,53,6,0,0,0,4
623179891167439,Kwan To Rocky,774,1,345,8,0,8,14,3
926347934113679,Aristide Rongpi,16,0,1,3,0,0,0,5
10100201308204269,Brandon Taft,24,0,10,1,0,0,0,1
979366465489684,Misael Jose Encarnacion,2,0,1,0,0,0,0,0
1027098587339814,Powpong Kopholrat,24,0,12,0,0,0,0,0
591710804320283,Taylan Pereira,20,0,10,0,0,0,0,0
1082943738410705,Kraithas Atipatharapong,84,0,42,0,0,0,0,0
10153342732908247,Zius Zoos,18,0,9,0,0,0,0,0
10209851254184871,Lauren Urcinola,100,0,50,0,0,0,0,0
10155988437130716,Wilmer Blanco,443,0,180,23,0,0,0,14
985365701499621,송준석,205,1,85,1,0,1,12,0
10201442786989645,Mike Bouldrey,144,0,68,2,0,0,0,2
10201110938331943,Hanzo Jimenez,10,0,5,0,0,0,0,0
1166765330035549,Robert Świtlikowski,150,0,75,0,0,0,0,0
565921200234397,Leo Parafuso,235,0,94,11,0,0,0,14
1130744116958878,Vladi Ku,1102,2,400,6,4,9,113,5
10153448685155976,Albert Lamont,768,1,335,20,0,0,1,31
784899624975451,Ian Smith,520,0,260,0,0,0,0,0
868885153239652,Jason Jadud,20,0,10,0,0,0,0,0
10153996223608979,Josh Graff,338,0,117,25,0,0,0,29
1713985718877728,Bridy Rikther Perz,28,0,14,0,0,0,0,0
708623409237607,Dallas Manson,75,0,33,2,0,0,0,3
1145728552118155,Tue Nguyen Minh,38,0,19,0,0,0,0,0
460875324120177,Silouane Lantoine,3330,8,1162,81,1,64,238,51
10154108517521465,Keith Howering,7,0,2,1,0,0,0,0
922937914486240,Juan Carlos Estevez,15,0,6,1,0,0,0,0
1314331335251139,Loup Elliden,91,0,32,8,0,0,0,3
10156767422195284,Oscar Surla,109,1,52,0,0,0,0,0
805828652855229,Alaa Alsulaiman,66,1,12,1,0,0,16,2
1712669232343488,Yusif Ayala,35,0,13,3,0,0,0,0
10154267283362334,Janet House,10,0,5,0,0,0,0,0
1755035844708651,Declan Sergeant,220,0,68,22,0,0,0,18
1334877159872358,Adderly Florentino Sime,53,0,23,2,0,0,0,1
994997500574010,Jeff Strehlow,29,0,9,2,0,0,0,5
1271657022864224,David González,201,0,88,5,0,0,0,10
1042969455747613,Jesse Laaksonen,416,0,208,0,0,0,0,0
1127125660673638,Rogelio Garza Torres,24,0,12,0,0,0,0,0
10153704331794144,Jomar Beran,379,1,70,16,0,41,28,7
959032764152992,Zoë Cookie Levere,144,0,72,0,0,0,0,0
970871429634697,Robertas Abromavičius,335,0,150,10,0,0,0,5
10153859085401622,Stephen Manjingueiro Suman Nathan,316,1,113,19,0,7,0,7
1063785700345560,Reggie Holland,8,0,4,0,0,0,0,0
747890281979833,Dawka Loopz,739,1,254,0,3,2,104,0
970296726353323,Jherad TricKing Clarke,8549,62,1923,256,5,546,895,177
1089616331061165,Gusthavo Rocha,585,0,278,6,0,0,0,11
10154806160704899,Antonio Roa,20,0,10,0,0,0,0,0
1695489867392016,Owen Moyer,699,0,266,42,0,0,0,41
10205295183924349,Quennedy Jr Roman,1029,0,512,1,0,0,0,2
10209458261920208,Louis-vincent Laurier,772,0,384,1,0,0,0,1
1342005285815328,Renée LeBlanc,1368,0,677,4,0,0,0,2
10205812996112615,Ouroboros The-GodEater,1026,7,326,32,0,23,67,40
854873114621172,Eugene  Baek,174,0,85,1,0,0,0,1
1788230428072502,Jinh Ngan,40,0,20,0,0,0,0,0
1658020887780559,Moses Saintfleur,369,1,146,17,0,0,0,21
644355142373787,Rara Koscioli,12,0,6,0,0,0,0,0
10206420031248472,Arkadiusz Zadłużny,40,0,16,2,0,0,0,2
10154089839342451,Nikolaj Smed Vels Jensen,3799,9,1071,210,1,109,79,493
10153366830801090,Chris Hardy,4,0,2,0,0,0,0,0
1164792576878718,Marc-Etienne Boisvert,242,1,14,27,0,36,8,4
899918076794039,Alex Henrique,112,0,28,17,0,0,0,5
10152997571216504,Fletcher Salt Stevenson,5153,35,40,59,1,168,2059,95
1149246821773066,Moe Sarna,14953,59,2109,413,16,661,3221,712
1211476692210828,Dominik Miko,344,0,172,0,0,0,0,0
10154036935772743,Matej Kresić,494,0,99,82,0,0,0,50
1044156395604475,Jacob Lanferman,6441,33,1998,153,2,126,632,171
